L Amine Pressure (bar),L Amine Flow (t/d),L Amine Temp (°C),Heat Duty (GJ/h),CMDEA (wt.%),CPZ (wt.%),,,SG CO2 (ppm),RAL (),LAL (),SG MDEA Flow (t/d),SG PZ Flow (t/d),SG CO2 Flow (t/d),RA C5 Flow (t/d),RA HCO3 Flow (t/d)
71.25,3500,50,51.93,45,5,,,0.5296884437,0.5042659117,0.004255865676,0.00007469362141,0.005541396977,0.01318441813,0.03152147553,198.2606425
75,3500,50,51.93,45,5,,,0.5281257588,0.5042662639,0.004255865676,0.00007456734357,0.005528256903,0.01314552165,0.03152147669,198.2581772
60,3700,50,51.93,45,5,,,0.5862932193,0.4775188405,0.004544060107,0.00007495072075,0.005490070207,0.01459308389,0.03509085073,191.090855
63.75,3700,50,51.93,45,5,,,0.5846316373,0.4775191662,0.004544060107,0.00007481011822,0.005475751721,0.01455172653,0.03509134905,191.0885639
67.5,3700,50,51.93,45,5,,,0.5828978266,0.4775194966,0.004544060107,0.0000746730336,0.005461760265,0.01450857141,0.03509148781,191.0862828
71.25,3700,50,51.93,45,5,,,0.5811570599,0.4775198286,0.004544060107,0.00007453840853,0.005447973054,0.01446524315,0.0350916283,191.0839966
75,3700,50,51.93,45,5,,,0.5794164946,0.4775201617,0.004544060107,0.00007440619794,0.005434378631,0.0144219199,0.03509176919,191.0817047
60,3900,50,51.93,45,5,,,0.6418226368,0.4535503125,0.004836715116,0.00007481409611,0.005398185946,0.01597492496,0.03877832636,184.3178616
63.75,3900,50,51.93,45,5,,,0.6400036034,0.45355062,0.004836715116,0.00007466749852,0.005383394704,0.01592964945,0.03877894568,184.3159049
67.5,3900,50,51.93,45,5,,,0.6380827107,0.4535509334,0.004836715116,0.00007452448214,0.005368953924,0.01588183876,0.03877902171,184.313501
71.25,3900,50,51.93,45,5,,,0.6361518244,0.4535512484,0.004836715116,0.00007438386818,0.005354729686,0.01583377928,0.03877931115,184.3113527
75,3900,50,51.93,45,5,,,0.6342229012,0.4535515645,0.004836715116,0.00007424589731,0.005340711717,0.01578576867,0.0387796052,184.3091957
60,4100,50,51.93,45,5,,,0.7075000381,0.4319549836,0.005135612115,0.00007461774414,0.005294013303,0.01760928391,0.04258791951,177.7536188
63.75,4100,50,51.93,45,5,,,0.7054212604,0.4319552782,0.005135612115,0.00007446699698,0.005278999482,0.01755754453,0.04258792099,177.7516464
67.5,4100,50,51.93,45,5,,,0.70329922,0.4319555761,0.005135612115,0.00007431854494,0.005264209896,0.01750472831,0.04258836304,177.7496106
71.25,4100,50,51.93,45,5,,,0.7011602838,0.4319558759,0.005135612115,0.00007417304302,0.005249665188,0.01745149155,0.04258881193,177.7475724
75,4100,50,51.93,45,5,,,0.6990208882,0.431956177,0.005135612115,0.0000740304302,0.005235344917,0.01739824335,0.04258926221,177.7455286
60,4300,50,51.93,45,5,,,0.7784359424,0.4124056021,0.005443700353,0.00007443322466,0.005191068076,0.01937445339,0.04647069293,171.4332003
63.75,4300,50,51.93,45,5,,,0.7761404652,0.4124058835,0.005443700353,0.00007427645159,0.005175655579,0.01931732161,0.04647118243,171.4309582
67.5,4300,50,51.93,45,5,,,0.7737931405,0.4124061679,0.005443700353,0.00007412287342,0.005160554277,0.01925889937,0.04647179,171.4290125
71.25,4300,50,51.93,45,5,,,0.7714288576,0.4124064541,0.005443700353,0.00007397250481,0.005145712373,0.01920005505,0.04647239498,171.4270602
75,4300,50,51.93,45,5,,,0.7690638472,0.4124067415,0.005443700353,0.00007382526729,0.005131109926,0.01914119261,0.04647300206,171.4251021
60,3500,55,51.93,45,5,,,0.4809518489,0.5042775705,0.004255877535,0.00007162071514,0.005201382047,0.01197132393,0.03152152056,198.1804544
63.75,3500,55,51.93,45,5,,,0.4794338238,0.5042779589,0.004255877535,0.00007155167013,0.005192819148,0.011933539,0.03152151646,198.1778411
67.5,3500,55,51.93,45,5,,,0.4778938705,0.504278354,0.004255877535,0.00007148089213,0.005184163652,0.01189520825,0.03152151917,198.1751664
71.25,3500,55,51.93,45,5,,,0.4763487295,0.5042787508,0.004255877535,0.00007141145989,0.005175625152,0.01185674838,0.03152152093,198.1724865
75,3500,55,51.93,45,5,,,0.4748043498,0.5042791489,0.004255877535,0.00007134338268,0.005167197245,0.01181830746,0.03152152253,198.1698005
60,3700,55,51.93,45,5,,,0.526750366,0.477530887,0.004544072629,0.00007137109892,0.005100112895,0.0131110411,0.03509591286,191.0093342
63.75,3700,55,51.93,45,5,,,0.525088693,0.4775312584,0.004544072629,0.00007129726098,0.005091143114,0.0130696814,0.03509639625,191.0068916
67.5,3700,55,51.93,45,5,,,0.5233659254,0.4775316343,0.004544072629,0.00007122577719,0.005082395909,0.01302680106,0.03509655123,191.0043972
71.25,3700,55,51.93,45,5,,,0.5216385481,0.4775320119,0.004544072629,0.00007115578423,0.005073774576,0.01298380598,0.03509670677,191.0018973
75,3700,55,51.93,45,5,,,0.5199121333,0.4775323909,0.004544072629,0.00007108725585,0.005065270982,0.01294083486,0.03509686296,190.9993913
60,3900,55,51.93,45,5,,,0.5757382539,0.4535617719,0.004836728705,0.00007112495452,0.004999654962,0.01433009286,0.03878889141,184.2410894
63.75,3900,55,51.93,45,5,,,0.5739105554,0.4535621249,0.004836728705,0.00007105152791,0.004990626983,0.01428460163,0.03878927852,184.2386695
67.5,3900,55,51.93,45,5,,,0.5719901813,0.4535624839,0.004836728705,0.00007097966112,0.004981821638,0.01423680371,0.03878960165,184.2363159
71.25,3900,55,51.93,45,5,,,0.5700690013,0.4535628442,0.004836728705,0.00007090938988,0.00497314458,0.01418898573,0.03878992745,184.2339551
75,3900,55,51.93,45,5,,,0.5681488034,0.453563206,0.004836728705,0.00007084069351,0.004964592394,0.01414119219,0.03879025416,184.2315883
60,4100,55,51.93,45,5,,,0.6340676232,0.4319659248,0.005135626867,0.00007085379348,0.004890496,0.01578159612,0.04260396329,177.6807925
63.75,4100,55,51.93,45,5,,,0.632000253,0.431966264,0.005135626867,0.0000707803912,0.004881490943,0.01573014045,0.0426047807,177.6784964
67.5,4100,55,51.93,45,5,,,0.6298594349,0.4319666079,0.005135626867,0.00007070894583,0.004872702153,0.01567685674,0.04260531005,177.6761689
71.25,4100,55,51.93,45,5,,,0.6277209221,0.431966953,0.005135626867,0.00007063922387,0.004864048664,0.01562363041,0.04260580669,177.6739254
75,4100,55,51.93,45,5,,,0.6255824303,0.4319672995,0.005135626867,0.00007057117387,0.004855526693,0.0155704046,0.04260630742,177.6716746
60,4300,55,51.93,45,5,,,0.6971313591,0.412416072,0.005443716462,0.00007059662975,0.004783125173,0.0173508723,0.04649225574,171.3629091
63.75,4300,55,51.93,45,5,,,0.6948248313,0.4124163978,0.005443716462,0.00007052379562,0.004774158571,0.01729346531,0.0464930648,171.3608263
67.5,4300,55,51.93,45,5,,,0.6924523613,0.4124167276,0.005443716462,0.00007045289719,0.004765400469,0.01723441708,0.04649375352,171.3586676
71.25,4300,55,51.93,45,5,,,0.6900784629,0.4124170588,0.005443716462,0.00007038383921,0.004756785903,0.01717533331,0.04649443379,171.3565067
75,4300,55,51.93,45,5,,,0.687705119,0.4124173914,0.005443716462,0.00007031656062,0.004748308468,0.01711626333,0.04649511585,171.35434
60,3500,60,51.93,45,5,,,0.4283458578,0.5042919684,0.004255885477,0.0000698367575,0.004956522386,0.01066191547,0.03152149918,198.0849059
63.75,3500,60,51.93,45,5,,,0.426856951,0.504292409,0.004255885477,0.00006980484808,0.004951005523,0.01062485527,0.03152159565,198.0819804
67.5,3500,60,51.93,45,5,,,0.4253641042,0.5042928544,0.004255885477,0.00006977275755,0.004945473534,0.01058769701,0.03152160035,198.0790714
71.25,3500,60,51.93,45,5,,,0.4238627337,0.504293302,0.004255885477,0.00006974159359,0.004940028818,0.01055032658,0.03152160261,198.0761592
75,3500,60,51.93,45,5,,,0.4223629284,0.504293751,0.004255885477,0.0000697113407,0.004934658128,0.01051299511,0.0315216048,198.0732406
60,3700,60,51.93,45,5,,,0.4678857066,0.4775446237,0.004544080793,0.00006961321218,0.004855411949,0.0116458766,0.03510139347,190.9199444
63.75,3700,60,51.93,45,5,,,0.4662523014,0.4775450462,0.004544080793,0.00006958137218,0.004849815259,0.01160522044,0.03510200118,190.9173478
67.5,3700,60,51.93,45,5,,,0.4645663457,0.4775454731,0.004544080793,0.00006955103328,0.004844384666,0.01156325636,0.03510172832,190.9146917
71.25,3700,60,51.93,45,5,,,0.4628952556,0.4775459008,0.004544080793,0.00006952208884,0.004839028274,0.01152166224,0.03510190356,190.9119692
75,3700,60,51.93,45,5,,,0.4612158375,0.4775463307,0.004544080793,0.00006949413681,0.004833762018,0.01147986084,0.03510207678,190.9092378
60,3900,60,51.93,45,5,,,0.5101765379,0.4535749161,0.004836737615,0.0000694037027,0.004756038034,0.01269826735,0.03880038523,184.1567525
63.75,3900,60,51.93,45,5,,,0.5084087329,0.453575319,0.004836737615,0.00006937443934,0.004750495273,0.01265426676,0.03880127833,184.1542252
67.5,3900,60,51.93,45,5,,,0.5065243254,0.453575729,0.004836737615,0.00006934699672,0.004745199585,0.01260736399,0.03880163636,184.1516475
71.25,3900,60,51.93,45,5,,,0.5046496239,0.4535761402,0.004836737615,0.0000693205805,0.004739977139,0.0125607028,0.0388019966,184.1490657
75,3900,60,51.93,45,5,,,0.5027773487,0.4535765528,0.004836737615,0.00006929519007,0.004734835206,0.012514102,0.0388023581,184.1464778
60,4100,60,51.93,45,5,,,0.5609761305,0.4319785444,0.005135636674,0.00006919301059,0.004650156177,0.01396239066,0.04262225634,177.6003574
63.75,4100,60,51.93,45,5,,,0.558961234,0.4319789332,0.005135636674,0.0000691673292,0.004644846529,0.01391224101,0.0426228393,177.5978417
67.5,4100,60,51.93,45,5,,,0.5568801449,0.4319793269,0.005135636674,0.00006914284129,0.004639693838,0.01386044386,0.04262342195,177.5954271
71.25,4100,60,51.93,45,5,,,0.5547806147,0.4319797231,0.005135636674,0.00006911951007,0.004634648587,0.01380818773,0.04262398185,177.5929642
75,4100,60,51.93,45,5,,,0.5526900999,0.4319801204,0.005135636674,0.00006909725261,0.004629680158,0.01375615598,0.04262453913,177.5904951
60,4300,60,51.93,45,5,,,0.6159239726,0.4124282115,0.005443727335,0.00006900102849,0.004546493908,0.01532970683,0.04651711029,171.2855113
63.75,4300,60,51.93,45,5,,,0.6136615542,0.4124285868,0.005443727335,0.0000689786824,0.004541390065,0.01527339761,0.0465178354,171.2832374
67.5,4300,60,51.93,45,5,,,0.611331969,0.4124289671,0.005443727335,0.0000689573918,0.004536426498,0.01521541668,0.04651860556,171.2808574
71.25,4300,60,51.93,45,5,,,0.609003846,0.4124293489,0.005443727335,0.00006893725785,0.004531552024,0.01515747214,0.0465193657,171.2784774
75,4300,60,51.93,45,5,,,0.6066781842,0.4124297323,0.005443727335,0.00006891825226,0.004526763713,0.01509958886,0.04652012826,171.2760912
60,3500,40,53.46,45,5,,,0.6127496678,0.5040977675,0.004108376566,0.00009247037379,0.007226854119,0.01525186515,0.03153029417,198.3266912
63.75,3500,40,53.46,45,5,,,0.6111818962,0.5040980416,0.004108376566,0.00009202777303,0.007188749588,0.01521284244,0.03153030603,198.3246801
67.5,3500,40,53.46,45,5,,,0.6096757629,0.5040983133,0.004108376566,0.00009159701126,0.007151402321,0.01517535395,0.03153030827,198.3226331
71.25,3500,40,53.46,45,5,,,0.6081652463,0.5040985863,0.004108376566,0.00009117461278,0.007114705944,0.01513775634,0.03153030922,198.3205807
75,3500,40,53.46,45,5,,,0.6066546278,0.5040988603,0.004108376566,0.00009076034929,0.007078638057,0.01510015619,0.03153031016,198.3185229
60,3700,40,53.46,45,5,,,0.6731527274,0.4773394887,0.004383011165,0.00009401342701,0.007258965922,0.01675502926,0.03509312252,191.1263305
63.75,3700,40,53.46,45,5,,,0.6715726168,0.4773397377,0.004383011165,0.00009351401814,0.007216591444,0.01671570023,0.03509357321,191.1244407
67.5,3700,40,53.46,45,5,,,0.6699119371,0.4773399911,0.004383011165,0.00009302665324,0.007175197838,0.01667436584,0.0350936862,191.1225539
71.25,3700,40,53.46,45,5,,,0.6682436905,0.4773402459,0.004383011165,0.00009254945638,0.007134584635,0.0166328431,0.03509380054,191.1206626
75,3700,40,53.46,45,5,,,0.6665751838,0.4773405016,0.004383011165,0.00009208214708,0.007094721885,0.01659131386,0.03509391523,191.1187662
60,3900,40,53.46,45,5,,,0.7375564715,0.4533574726,0.004661004306,0.00009565161552,0.007294342543,0.01835770564,0.03877386207,184.3290867
63.75,3900,40,53.46,45,5,,,0.7358622497,0.4533577037,0.004661004306,0.00009508775035,0.007247402582,0.01831553731,0.03877429051,184.3272965
67.5,3900,40,53.46,45,5,,,0.7340248679,0.4533579415,0.004661004306,0.0000945377043,0.007201660802,0.01826980575,0.03877452685,184.3255362
71.25,3900,40,53.46,45,5,,,0.7321915596,0.45335818,0.004661004306,0.00009399998015,0.007156830264,0.01822417555,0.03877476312,184.3237719
75,3900,40,53.46,45,5,,,0.7303577434,0.4533584196,0.004661004306,0.00009347422008,0.007112891543,0.0181785327,0.03877500017,184.3220026
60,4100,40,53.46,45,5,,,0.8115263818,0.4317472801,0.004943934669,0.00009718689074,0.007309229642,0.02019840849,0.04257730195,177.7410014
63.75,4100,40,53.46,45,5,,,0.8096076991,0.4317474984,0.004943934669,0.00009656034854,0.007258182767,0.02015065459,0.04257685467,177.7394898
67.5,4100,40,53.46,45,5,,,0.807610659,0.4317477212,0.004943934669,0.0000959454745,0.007208088739,0.02010095029,0.04257719913,177.737834
71.25,4100,40,53.46,45,5,,,0.8055976397,0.4317479455,0.004943934669,0.00009534532296,0.007159088587,0.02005084824,0.04257755657,177.7361791
75,4100,40,53.46,45,5,,,0.8035839383,0.4317481708,0.004943934669,0.00009475945329,0.007111133016,0.0200007292,0.04257791517,177.7345193
60,4300,40,53.46,45,5,,,0.8920152017,0.41218104,0.005234185422,0.00009887727931,0.00733016278,0.02220128247,0.04645442629,171.3962214
63.75,4300,40,53.46,45,5,,,0.8898979104,0.4121812465,0.005234185422,0.0000981711215,0.007273944888,0.02214858644,0.0464549686,171.3946595
67.5,4300,40,53.46,45,5,,,0.8876922099,0.4121814572,0.005234185422,0.0000974835428,0.007219153503,0.02209368998,0.04645543619,171.3930976
71.25,4300,40,53.46,45,5,,,0.8854866374,0.4121816687,0.005234185422,0.00009681358761,0.00716562207,0.02203879667,0.04645590709,171.3915305
75,4300,40,53.46,45,5,,,0.8832801911,0.4121818812,0.005234185422,0.0000961606678,0.007113312189,0.02198388159,0.0464563797,171.3899584
60,3500,45,53.46,45,5,,,0.5611880389,0.5041075963,0.004108394984,0.0000813071943,0.006228865135,0.0139684632,0.03153042239,198.2540266
63.75,3500,45,53.46,45,5,,,0.5596714641,0.504107904,0.004108394984,0.00008106883431,0.006206656074,0.01393071457,0.03153033722,198.2519079
67.5,3500,45,53.46,45,5,,,0.5581526115,0.5041082129,0.004108394984,0.00008083617697,0.006184843732,0.01389290924,0.03153034347,198.2496667
71.25,3500,45,53.46,45,5,,,0.5566320579,0.504108523,0.004108394984,0.00008060752772,0.006163353289,0.01385506156,0.03153034442,198.2474182
75,3500,45,53.46,45,5,,,0.555111216,0.5041088342,0.004108394984,0.00008038278237,0.006142175557,0.0138172067,0.03153034574,198.2451641
60,3700,45,53.46,45,5,,,0.6161848693,0.477348701,0.004383043144,0.00008161329919,0.006171671728,0.0153370909,0.03509716008,191.0593395
63.75,3700,45,53.46,45,5,,,0.6145817669,0.4773489864,0.004383043144,0.00008135496339,0.006147883928,0.01529718928,0.03509765639,191.0572556
67.5,3700,45,53.46,45,5,,,0.6129028254,0.4773492764,0.004383043144,0.00008110258464,0.006124619004,0.01525540002,0.03509778192,191.0551792
71.25,3700,45,53.46,45,5,,,0.6112161182,0.4773495677,0.004383043144,0.00008085478723,0.006101724297,0.01521341747,0.03509790917,191.053098
75,3700,45,53.46,45,5,,,0.6095291396,0.4773498602,0.004383043144,0.00008061147107,0.006079183139,0.01517142816,0.0350980368,191.0510114
60,3900,45,53.46,45,5,,,0.6748508533,0.45336613,0.004661039691,0.00008191684583,0.006113324932,0.01679698519,0.03878232223,184.2664179
63.75,3900,45,53.46,45,5,,,0.6731214618,0.4533663972,0.004661039691,0.00008163731752,0.006087967581,0.01675394102,0.03878317895,184.2645488
67.5,3900,45,53.46,45,5,,,0.6712560159,0.453366671,0.004661039691,0.00008136456069,0.006063266804,0.01670751054,0.03878344107,184.2626014
71.25,3900,45,53.46,45,5,,,0.6693943335,0.4533669458,0.004661039691,0.00008109701855,0.006038966599,0.01666117373,0.03878370399,184.2606509
75,3900,45,53.46,45,5,,,0.6675324197,0.4533672216,0.004661039691,0.00008083458571,0.006015063402,0.01661483115,0.03878396798,184.258695
60,4100,45,53.46,45,5,,,0.7425370879,0.4317554502,0.004943973488,0.0000821202744,0.006039065527,0.01848132509,0.04259001674,177.6821726
63.75,4100,45,53.46,45,5,,,0.7405993959,0.4317557029,0.004943973488,0.00008182404755,0.006012621086,0.0184330975,0.04258983546,177.6806108
67.5,4100,45,53.46,45,5,,,0.7385466369,0.4317559619,0.004943973488,0.00008153204822,0.005986626668,0.01838200587,0.0425902258,177.6787809
71.25,4100,45,53.46,45,5,,,0.73649398,0.4317562219,0.004943973488,0.00008124589922,0.005961079004,0.01833091677,0.04259062697,177.6769417
75,4100,45,53.46,45,5,,,0.7344401503,0.431756483,0.004943973488,0.00008096550125,0.005935972131,0.01827979848,0.04259103048,177.6750967
60,4300,45,53.46,45,5,,,0.8163486296,0.4121887699,0.005234228043,0.00008235183335,0.005965223259,0.02031804708,0.04647041773,171.3405155
63.75,4300,45,53.46,45,5,,,0.8141729511,0.4121890117,0.005234228043,0.00008203222255,0.005937281472,0.0202638972,0.04647108566,171.3387137
67.5,4300,45,53.46,45,5,,,0.811926076,0.412189257,0.005234228043,0.00008171986574,0.005909960542,0.0202079753,0.04647163136,171.3369615
71.25,4300,45,53.46,45,5,,,0.809667361,0.4121895038,0.005234228043,0.0000814141793,0.005883152148,0.02015175871,0.0464721691,171.3352091
75,4300,45,53.46,45,5,,,0.8074073078,0.4121897516,0.005234228043,0.000081114955,0.005856830918,0.02009550881,0.04647270685,171.3334521
60,3500,50,53.46,45,5,,,0.5092291989,0.5041187908,0.004108412845,0.00007512031432,0.005625322421,0.01267516808,0.03153046965,198.1742797
63.75,3500,50,53.46,45,5,,,0.5077032933,0.504119136,0.004108412845,0.00007499208197,0.005611903452,0.01263718708,0.03153032156,198.1720118
67.5,3500,50,53.46,45,5,,,0.5061860547,0.504119486,0.004108412845,0.00007486135661,0.005598299412,0.0125994218,0.03153032004,198.1695632
71.25,3500,50,53.46,45,5,,,0.5046660415,0.5041198374,0.004108412845,0.00007473278813,0.005584875265,0.01256158744,0.03153032193,198.1671067
75,3500,50,53.46,45,5,,,0.5031460673,0.50412019,0.004108412845,0.00007460643298,0.00557163187,0.01252375406,0.03153032371,198.1646443
60,3700,50,53.46,45,5,,,0.5584478888,0.4773592528,0.004383062212,0.00007499294479,0.005535884277,0.01390000095,0.03510171996,190.9853999
63.75,3700,50,53.46,45,5,,,0.5568309318,0.4773595791,0.004383062212,0.00007485221831,0.005521444716,0.01385975433,0.03510221522,190.9831101
67.5,3700,50,53.46,45,5,,,0.5551432022,0.47735991,0.004383062212,0.00007471500767,0.00550733551,0.01381774618,0.0351023546,190.9808323
71.25,3700,50,53.46,45,5,,,0.5534489373,0.4773602424,0.004383062212,0.00007458025927,0.005493432108,0.01377557537,0.03510249594,190.9785493
75,3700,50,53.46,45,5,,,0.551754996,0.477360576,0.004383062212,0.00007444792706,0.005479723012,0.0137334126,0.03510263759,190.9762606
60,3900,50,53.46,45,5,,,0.6110250496,0.4533761082,0.004661060362,0.00007485817461,0.005445967766,0.01520837367,0.03879199773,184.1968842
63.75,3900,50,53.46,45,5,,,0.6092550323,0.4533764162,0.004661060362,0.00007471143849,0.005431044467,0.01516431817,0.03879262683,184.1949297
67.5,3900,50,53.46,45,5,,,0.60738463,0.4533767301,0.004661060362,0.00007456829929,0.005416477123,0.01511776417,0.03879270392,184.1925294
71.25,3900,50,53.46,45,5,,,0.6055042985,0.4533770456,0.004661060362,0.00007442756447,0.005402128541,0.015070963,0.03879299425,184.1903846
75,3900,50,53.46,45,5,,,0.6036260371,0.4533773622,0.004661060362,0.00007428947589,0.005387988018,0.01502421335,0.0387932892,184.1882311
60,4100,50,53.46,45,5,,,0.6720004171,0.4317649219,0.004943995755,0.00007466632443,0.005345243454,0.01672571637,0.04260413943,177.6167102
63.75,4100,50,53.46,45,5,,,0.6700041043,0.4317652163,0.004943995755,0.00007451442142,0.005329992851,0.01667602939,0.04260493761,177.6146185
67.5,4100,50,53.46,45,5,,,0.6679191901,0.4317655153,0.004943995755,0.00007436666924,0.005315137798,0.01662413731,0.04260465498,177.6126837
71.25,4100,50,53.46,45,5,,,0.665838015,0.4317658156,0.004943995755,0.00007422104262,0.005300455944,0.01657233819,0.04260509109,177.6106486
75,4100,50,53.46,45,5,,,0.6637561133,0.4317661172,0.004943995755,0.00007407829379,0.005286000129,0.01652052098,0.04260554228,177.6086084
60,4300,50,53.46,45,5,,,0.7386477759,0.4121977826,0.005234252081,0.00007448475044,0.005244815328,0.01838416558,0.04649021031,171.2776132
63.75,4300,50,53.46,45,5,,,0.7363346716,0.4121980673,0.005234252081,0.00007432852458,0.005229406319,0.01832659511,0.04649046875,171.2757838
67.5,4300,50,53.46,45,5,,,0.7340464274,0.4121983524,0.005234252081,0.00007417480522,0.005214156862,0.01826964331,0.04649106337,171.2738394
71.25,4300,50,53.46,45,5,,,0.7317444647,0.4121986391,0.005234252081,0.00007402428126,0.005199166316,0.01821235007,0.04649166965,171.2718908
75,4300,50,53.46,45,5,,,0.7294420207,0.4121989271,0.005234252081,0.00007387689156,0.005184417597,0.01815504485,0.04649227796,171.2699365
60,3500,55,53.46,45,5,,,0.4573456528,0.5041315094,0.004108424355,0.00007165676453,0.005242004831,0.0113837438,0.03153053309,198.0868869
63.75,3500,55,53.46,45,5,,,0.4558419709,0.5041318997,0.004108424355,0.00007158799649,0.005233433662,0.01134631589,0.03153038807,198.0844013
67.5,3500,55,53.46,45,5,,,0.4543447497,0.5041322954,0.004108424355,0.00007151716893,0.005224710337,0.01130904879,0.03153038708,198.081733
71.25,3500,55,53.46,45,5,,,0.4528457374,0.5041326927,0.004108424355,0.00007144767174,0.005216099765,0.0112717371,0.03153038947,198.0790564
75,3500,55,53.46,45,5,,,0.4513474595,0.5041330914,0.004108424355,0.00007137953038,0.005207600717,0.01123444369,0.03153039175,198.0763737
60,3700,55,53.46,45,5,,,0.500552084,0.4773713167,0.004383074314,0.0000714098226,0.005142606793,0.01245895383,0.03510684338,190.9041317
63.75,3700,55,53.46,45,5,,,0.4989471292,0.4773716886,0.004383074314,0.00007133597557,0.005133542622,0.01241900588,0.03510729253,190.9015521
67.5,3700,55,53.46,45,5,,,0.4972751212,0.4773720651,0.004383074314,0.00007126442324,0.005124718689,0.01237738896,0.03510744546,190.8990619
71.25,3700,55,53.46,45,5,,,0.4955983749,0.4773724433,0.004383074314,0.00007119435982,0.005116021853,0.01233565411,0.03510760187,190.8965656
75,3700,55,53.46,45,5,,,0.4939227779,0.4773728229,0.004383074314,0.00007112576201,0.005107443562,0.01229394787,0.03510775888,190.8940633
60,3900,55,53.46,45,5,,,0.5467196075,0.4533875875,0.004661073394,0.00007116595937,0.005043954753,0.01360781927,0.03880257084,184.120233
63.75,3900,55,53.46,45,5,,,0.5449883999,0.4533879394,0.004661073394,0.00007109221571,0.005034781245,0.01356472968,0.03880298816,184.117821
67.5,3900,55,53.46,45,5,,,0.543106899,0.4533882997,0.004661073394,0.00007102029702,0.005025915003,0.01351789931,0.03880331631,184.1154677
71.25,3900,55,53.46,45,5,,,0.5412411731,0.4533886608,0.004661073394,0.00007094996105,0.005017159825,0.01347146158,0.03880364297,184.1131109
75,3900,55,53.46,45,5,,,0.5393766495,0.4533890231,0.004661073394,0.00007088120076,0.005008530411,0.01342505377,0.03880397068,184.110748
60,4100,55,53.46,45,5,,,0.6006107698,0.4317758839,0.004944009761,0.00007089820697,0.004937857576,0.01494887187,0.04262062106,177.5438676
63.75,4100,55,53.46,45,5,,,0.5986281539,0.4317762226,0.004944009761,0.00007082501405,0.004928758225,0.01489952574,0.04262109013,177.541694
67.5,4100,55,53.46,45,5,,,0.5965385737,0.4317765678,0.004944009761,0.00007075349931,0.004919896865,0.01484751731,0.04262162744,177.539371
71.25,4100,55,53.46,45,5,,,0.5944632739,0.4317769136,0.004944009761,0.00007068370615,0.004911159865,0.01479586432,0.04262212506,177.5371317
75,4100,55,53.46,45,5,,,0.5923881552,0.4317772608,0.004944009761,0.00007061558654,0.004902555746,0.01474421584,0.04262262696,177.534885
60,4300,55,53.46,45,5,,,0.6594940161,0.4122082779,0.005234267203,0.00007064476953,0.004832939807,0.01641411628,0.04651155411,171.2078666
63.75,4300,55,53.46,45,5,,,0.6572642752,0.4122086041,0.005234267203,0.0000705718408,0.004823872626,0.01635862044,0.04651238152,171.2057843
67.5,4300,55,53.46,45,5,,,0.6549610598,0.4122089347,0.005234267203,0.00007050089515,0.004815028454,0.01630129589,0.04651307172,171.2036299
71.25,4300,55,53.46,45,5,,,0.6526566291,0.4122092667,0.005234267203,0.00007043174054,0.004806325357,0.0162439411,0.04651375334,171.2014734
75,4300,55,53.46,45,5,,,0.6503530259,0.4122096001,0.005234267203,0.00007036438696,0.004797762176,0.0161866069,0.04651443677,171.199311
60,3500,60,53.46,45,5,,,0.4063366067,0.5041459282,0.004108431928,0.00006987127163,0.004995070748,0.01011408475,0.0315303855,197.991605
63.75,3500,60,53.46,45,5,,,0.4048943682,0.5041463696,0.004108431928,0.00006983935105,0.004989505747,0.01007818616,0.03153048733,197.9886603
67.5,3500,60,53.46,45,5,,,0.4034484967,0.5041468158,0.004108431928,0.00006980722206,0.004983924604,0.01004219716,0.03153049242,197.9857553
71.25,3500,60,53.46,45,5,,,0.4019960164,0.5041472639,0.004108431928,0.00006977601805,0.004978429254,0.01000604365,0.0315304954,197.9828467
75,3500,60,53.46,45,5,,,0.4005452336,0.5041477136,0.004108431928,0.00006974572556,0.004973008337,0.009969932399,0.03153049833,197.9799318
60,3700,60,53.46,45,5,,,0.4434877908,0.4773850748,0.00438308217,0.00006964986917,0.004895686291,0.01103860122,0.03511241271,190.815029
63.75,3700,60,53.46,45,5,,,0.4419070544,0.4773854984,0.00438308217,0.00006961770561,0.004890019355,0.01099925607,0.03511247206,190.8122012
67.5,3700,60,53.46,45,5,,,0.440293592,0.4773859251,0.00438308217,0.00006958773128,0.004884525373,0.01095909633,0.03511265372,190.8094883
71.25,3700,60,53.46,45,5,,,0.4386661357,0.4773863542,0.00438308217,0.00006955876912,0.004879130705,0.01091858829,0.03511282748,190.8067673
75,3700,60,53.46,45,5,,,0.4370407347,0.4773867847,0.00438308217,0.00006953077706,0.004873813997,0.0108781314,0.03511300148,190.8040399
60,3900,60,53.46,45,5,,,0.4831581868,0.4534007548,0.004661081869,0.00006944290662,0.004798048542,0.01202578105,0.0388140834,184.0360296
63.75,3900,60,53.46,45,5,,,0.481450595,0.4534011585,0.004661081869,0.00006941339507,0.004792435258,0.01198327916,0.03881501803,184.0335122
67.5,3900,60,53.46,45,5,,,0.4796281426,0.4534015692,0.004661081869,0.00006938590853,0.004787085225,0.01193791845,0.03881538676,184.0309387
71.25,3900,60,53.46,45,5,,,0.4778131063,0.4534019812,0.004661081869,0.00006935945759,0.004781811835,0.01189274233,0.03881574792,184.0283613
75,3900,60,53.46,45,5,,,0.4760008922,0.4534023946,0.004661081869,0.00006933403256,0.004776619204,0.01184763645,0.0388161105,184.0257777
